Variable,Original,Translation
cryogenicbarrier,"Causes shards of ice to be formed from the water taken from the primary target tile that deal {0} and {1} damage to all characters on those tiles. If the tile is traversable and empty, an ice barrier will be left behind that has {2} health and lasts {3} or until destroyed.\n\nTargets that suffer cold damage will also become chilled. Chilled characters have their movement points decreased by {4} for {5}. This effect stacks {6} times.","Hace que se formen esquirlas de hielo a partir del agua tomada de la casilla del objetivo principal que infligen {0} y {1} de daño a todos los personajes en esas casillas. Si la casilla es transitable y está vacía, se dejará una barrera de hielo que tiene {2} de salud y dura {3} o hasta que sea destruida.\n\nLos objetivos que sufren daño por frío también se enfriarán. Los personajes enfriados tienen sus puntos de movimiento disminuidos en {4} durante {5}. Este efecto se acumula {6} veces."
gamerules_caption,Game Rules,Reglas del Juego
gamerules,Set the difficulty and the experience point system for this play-through.,Establece la dificultad y el sistema de puntos de experiencia para esta partida.
easydifficulty_caption,Easy Difficulty,Dificultad Fácil
easydifficulty,"This is for people who find the combat on normal difficulty a bit too hard for their taste.\n\n- Player character has double the normal amount of health, while medical consumables heal for more and have reduced cooldown.\n- Some encounters have been made easier either in enemy numbers or through other means.\n- NPCs will on occasion act less intelligently than on normal difficulty.","Esto es para personas a las que el combate en dificultad normal les resulta un poco difícil para su gusto.\n\n- El personaje jugador tiene el doble de la cantidad normal de salud, mientras que los consumibles médicos curan más y tienen un tiempo de reutilización reducido.\n- Algunos encuentros se han hecho más fáciles, ya sea en número de enemigos o por otros medios.\n- Los PNJ ocasionalmente actuarán con menos inteligencia que en dificultad normal."
normaldifficulty_caption,Normal Difficulty,Dificultad Normal
normaldifficulty,Provides a lot of challenge to an average hardcore gamer with less room for error in combat. This is the way the game is meant to be played.,Proporciona un gran desafío para un jugador hardcore promedio con menos margen de error en combate. Esta es la forma en que se supone que se debe jugar el juego.
harddifficulty_caption,Hard Difficulty,Dificultad Difícil
harddifficulty,"This difficulty is meant for experienced players as it leaves very little room for error.\n\n- Player character has reduced health, while medical consumables heal for less and have increased cooldown.\n- Some encounters have been made harder either in enemy numbers or through other means.\n- NPCs will on occasion act more intelligently than on normal difficulty.\n- Items are sold for 50% of their value.","Esta dificultad está pensada para jugadores experimentados, ya que deja muy poco margen de error.\n\n- El personaje jugador tiene salud reducida, mientras que los consumibles médicos curan menos y tienen un tiempo de reutilización aumentado.\n- Algunos encuentros se han hecho más difíciles, ya sea en número de enemigos o por otros medios.\n- Los PNJ ocasionalmente actuarán con más inteligencia que en dificultad normal.\n- Los objetos se venden por el 50% de su valor."
dominatingdifficulty_caption,DOMINATING Difficulty,Dificultad DOMINANTE
dominatingdifficulty,"This difficulty is for the Underrail veterans that no longer find the game challenging enough.\n\n- In addition to player health and cooldown modifications and additional NPC intelligence, it also increases the regular NPC health by 50% and their skill levels by 30% (this bonus is even greater for certain special ""boss"" NPCs).\n- A lot of encounters have been spiced up with many additional enemies or made extremely hard through other means.\n- Items are sold for 25% of their value.\n\nWe do not guarantee that the game can be completed in this mode so choose at your own peril.","Esta dificultad es para los veteranos de Underrail que ya no encuentran el juego lo suficientemente desafiante.\n\n- Además de las modificaciones de salud y tiempo de reutilización del jugador y la inteligencia adicional de los PNJ, también aumenta la salud normal de los PNJ en un 50% y sus niveles de habilidad en un 30% (esta bonificación es aún mayor para ciertos PNJ especiales ""jefes"").\n- Muchos encuentros se han aderezado con muchos enemigos adicionales o se han vuelto extremadamente difíciles por otros medios.\n- Los objetos se venden por el 25% de su valor.\n\nNo garantizamos que el juego se pueda completar en este modo, así que elige bajo tu propio riesgo."
oddityxp_caption,Oddity XP System,Sistema de PX por Rarezas
oddityxp,"You gain experience up by collecting ""oddities"" scattered across Underrail and by completing quests. Higher end oddities are found in progressively more dangerous and hard to access areas. No experience is granted for skill usage or killing (though some oddities are only dropped by creatures).","Obtienes experiencia recogiendo ""rarezas"" dispersas por Underrail y completando misiones. Las rarezas de nivel superior se encuentran en áreas progresivamente más peligrosas y de difícil acceso. No se otorgan puntos de experiencia por el uso de habilidades o por matar (aunque algunas rarezas solo las dejan caer las criaturas)."
classicxp_caption,Classic XP System,Sistema de PX Clásico
classicxp,"You gain experience by killing enemies, completing quests and utilizing certain skills.","Obtienes experiencia matando enemigos, completando misiones y utilizando ciertas habilidades."
veteran,"You have reached veteran levels and will no longer gain base ability points.\n\nHowever, you'll be able to choose previously unavailable veteran feats, in addition to the standard feats.","Has alcanzado niveles de veterano y ya no obtendrás puntos de habilidad base.\n\nSin embargo, podrás elegir hazañas de veterano previamente no disponibles, además de las hazañas estándar."
specialization,Your character has gained access to specialization points which can be used to improve your feats.,Tu personaje ha obtenido acceso a puntos de especialización que pueden utilizarse para mejorar tus hazañas.
sgs_displayname,South Gate Station,Estación Puerta Sur
sgs_hack_1,5,5
sgs_hack_2,10,10
sgs_hack_3,30,30
gms_hack_1,25,25
aw1_displayname,Warehouse,Almacén
aw1_hack_1,30,30
aw1_hack_2,60,60
rc_warehouse_displayname,Rail Crossing Warehouse,Almacén del Cruce Ferroviario
rc_warehouse_hack_1,50,50
lostvault_displayname,Odis Vault,Bóveda de Odis
lostvault_hack_1,70,70
guns,"Increases your precision and damage with any type of pistol, SMG or rifle. This includes both firearms and energy weapons.\n\nAlso, the higher your skill level the more advanced weapons you can wield effectively.","Aumenta tu precisión y daño con cualquier tipo de pistola, subfusil o rifle. Esto incluye tanto armas de fuego como armas de energía.\n\nAdemás, cuanto mayor sea tu nivel de habilidad, más armas avanzadas podrás empuñar eficazmente."
guns_xpbl,"Increases your precision and damage with any type of pistol, SMG, shotgun, or rifle. This includes both firearms and energy weapons.\n\nAlso, the higher your skill level the more advanced weapons you can wield effectively.","Aumenta tu precisión y daño con cualquier tipo de pistola, subfusil, escopeta o rifle. Esto incluye tanto armas de fuego como armas de energía.\n\nAdemás, cuanto mayor sea tu nivel de habilidad, más armas avanzadas podrás empuñar eficazmente."
guns_xphw,"Increases your precision and damage with any type of pistol, SMG, rifle, or grenade launcher. This includes both firearms and energy weapons.\n\nAlso, the higher your skill level the more advanced weapons you can wield effectively.","Aumenta tu precisión y daño con cualquier tipo de pistola, subfusil, rifle o lanzagranadas. Esto incluye tanto armas de fuego como armas de energía.\n\nAdemás, cuanto mayor sea tu nivel de habilidad, más armas avanzadas podrás empuñar eficazmente."
guns_full,"Increases your precision and damage with any type of pistol, SMG, shotgun, rifle, or grenade launcher. This includes both firearms and energy weapons.\n\nAlso, the higher your skill level the more advanced weapons you can wield effectively.","Aumenta tu precisión y daño con cualquier tipo de pistola, subfusil, escopeta, rifle o lanzagranadas. Esto incluye tanto armas de fuego como armas de energía.\n\nAdemás, cuanto mayor sea tu nivel de habilidad, más armas avanzadas podrás empuñar eficazmente."
heavy guns,"Increases your precision and damage with machine guns and handheld miniguns.\n\nAlso, the higher your skill level the more advanced weapons you can wield effectively.","Aumenta tu precisión y daño con ametralladoras y miniguns portátiles.\n\nAdemás, cuanto mayor sea tu nivel de habilidad, más armas avanzadas podrás empuñar eficazmente."
crossbows,Increases your precision and damage with crossbows.,Aumenta tu precisión y daño con ballestas.
