Variable,Original,Translation
ldstr.c7a004cc7c4fe7ba048e7f58ea4f4e91,Locking failed. The target cannot be locked.,Fallo al bloquear. El objetivo no puede ser bloqueado.
ldstr.c9256b23194c09da0847c3e95b6a1c6c,Locking failed. You do not have the correct key.,Fallo al bloquear. No tienes la llave correcta.
ldstr.7f281b0d39bf41853ce54f77113b7e9f,Locking successful.,Bloqueo exitoso.
const.67129ec06d2d05639e31cbc5d5e146ff,Lockpick Generator,Generador de Ganzúas
attr.8125a7ea0f7a50839112d78498cb5eac,Lockpicking,Forzar Cerraduras
ldstr.8125a7ea0f7a50839112d78498cb5eac,Lockpicking,Forzar Cerraduras
ldstr.3e24a806affe0f8852feb565cf45798d,Lockpicks,Ganzúas
ldstr.be23e56f0643dbe72e9be448c5aef158,"Locks the action buttons, preventing you from taking out the ability set within.","Bloquea los botones de acción, impidiendo que saques el conjunto de habilidades dentro."
ldstr.ee1eee96f6cbaf2aff2c1bb93e856cd4,Locus Of Control,Locus de Control
attr.6a2b5970c7bab9e748d2295fdf90c0ae,Locus of Control,Locus de Control
ldstr.6a2b5970c7bab9e748d2295fdf90c0ae,Locus of Control,Locus de Control
ldstr.1eea245079031daa1b78185f93de7d68,Locus of Control: Cooldown,Locus de Control: Enfriamiento
ldstr.611f84992305679d6269729cff8973ab,Locus of Control: Duration,Locus de Control: Duración
ldstr.b7cc931e9edfc5d2232748b203de4aef,Log Entry,Entrada de Registro
ldstr.0be80fabf10fe7e1a3adead77cd8f16b,Log Font,Fuente de Registro
ldstr.12a2429f0bd1f5ec746ce649cb5f00c7,Log Width,Ancho del Registro
ldstr.60a7824903e8fb7a82ce36b8fb433527,Logic Manager service not found.,Servicio Gestor de Lógica no encontrado.
const.8c2857a9ad1d8f31659e35e904e20fa6,Logo,Logotipo
ldstr.6fc2dd399f482dcf3a6c74e042ac1e8c,Long ,Largo
ldstr.896442bf4e15011068e26bebadd97df2,Look at *,Mirar a *
ldstr.1a548c5d08ee30a9f4cfe35295cff8f1,Look at the size of this place. ::Gazes up.:: Watch out. There are walkways above us.,Mira el tamaño de este lugar. ::Mira hacia arriba.:: Cuidado. Hay pasarelas por encima de nosotros.
ldstr.487c8dfc2c736decad48a0f8ed9dd19d,Look for Cornell and his Acid Hunters gang in the Core City and report your findings to Tanner.,Busca a Cornell y a su banda de Cazadores de Ácido en Core City e informa de tus hallazgos a Tanner.
ldstr.953570d61fcaece0c90d3aecf6e2b922,Look for a guy named Elwood in the gambling house in the back alley on north side of the slums and get his keycard off him somehow; then bring it to Eddy at Depot B.,Busca a un tipo llamado Elwood en la casa de apuestas en el callejón trasero en el lado norte de los barrios bajos y consíguele de alguna manera su tarjeta llave; luego llévasela a Eddy en el Depósito B.
ldstr.2ca432bc7aedada2efd66f3383c7d0f2,Look ooooooout...,Cuidadooooo...
ldstr.63f97f34647e25df40a83cee76bfb949,Lophimidrine,Lofimidrina
ldstr.f1d2ca0eb08ced604cbaa2e9a96a101a,Losing ground!,¡Perdiendo terreno!
ldstr.b7d4505a5147906e1bdfe619fad3879b,Lost Container ,Contenedor Perdido
ldstr.9958c6bafe6b06ec31a41825b5990fab,LostVault - Traders,LostVault - Comerciantes
ldstr.730b6eaf58b8e682fd8a4f7a003963f2,LostVault - Traders Animals,LostVault - Animales de Comerciantes
ldstr.76cc6e8a9acb2ffd01da1a18fe54de68,Lotta shooting took place here. It's a miracle this cave didn't collapse yet.,Aquí hubo muchos disparos. Es un milagro que esta cueva no se haya derrumbado todavía.
ldstr.2aa006d90ac8dc5e05c9e1e7d2aff9c2,Low Shielding,Blindaje Bajo
ldstr.b75fcdd2d72d9e000beab48622402d93,Lower,Bajar
ldstr.598ead20dd681685dd4fd5e76f7a7608,Lower Underrail Caves,Cuevas Inferiores de Underrail
ldstr.1f4c93f3ed5231174ae3d55741b3dfaf,Lunatic Patrol,Patrulla de Lunáticos
ldstr.a7b137180ec7407d8bdf4737e9a14030,Lunatics,Lunáticos
const.a7b137180ec7407d8bdf4737e9a14030,Lunatics,Lunáticos
ldstr.896163381b2e7b56a77f91f859f0dbd4,Luperchaun,Duende Lúbrico
ldstr.481135f4d178d2c4179f6709e1037e16,Lurker Butcher,Carnicero Acechador
ldstr.f0f70c9aafd9b8d9ec389113a7e55df3,Lurker Patrol,Patrulla de Acechadores
ldstr.f2bc231e1a76b0e53b0af4c3ac714bfe,Lurkers,Acechadores
const.f2bc231e1a76b0e53b0af4c3ac714bfe,Lurkers,Acechadores
ldstr.42c8cb20a55a9ab06c6ea57147a4eb83,Lurkers Barricade,Barricada de Acechadores
ldstr.53e51d07c3e2fe426b1cec7ca9156341,Lurkers Prisoners,Prisioneros Acechadores
ldstr.f20e144600320f5a56bb862e3b70378c,Lurkers Prisoners Freed,Prisioneros Acechadores Liberados
ldstr.17b36965b338b31d5c6caae566f9c159,M-m-my shack! N-nooo...,¡M-m-mi choza! N-nooo...
ldstr.3ae0060eec7b2cea295f4d4ba42821d0,Mace-hand Smash,Golpe de Maza
ldstr.883e080d18d9f405b9bd7c70d5f5fa23,Machete,Machete
ldstr.06e6d3c411d2f7a9b0c9770cb918e77d,Machine Gun,Ametralladora
ldstr.e482181cd246d3da76f2e7b2d552b527,Machines cannot smoke cigars.,Las máquinas no pueden fumar puros.
ldstr.eedbddd143e47ddd8f827fb0f4873d99,Macrophage Fluid,Fluido Macrófago
attr.1e48a073b08f831aee253f51deb48c2f,Mad Chemist,Químico Loco
ldstr.1e48a073b08f831aee253f51deb48c2f,Mad Chemist,Químico Loco
ldstr.bc4b0e2f12ebdba2634d5169a12084e0,Mag Dump,Descarga de Cargador
attr.bc4b0e2f12ebdba2634d5169a12084e0,Mag Dump,Descarga de Cargador
ldstr.03eb98f580bff6fcf6293006b386e7e9,Mag Dump: Extra LMG Burst Rounds,Descarga de Cargador: Rondas de Ráfaga Adicionales de Ametralladora Ligera
ldstr.d0ae8f6ef378f03595fa267d94a3fd3f,Mag Dump: Extra Minigun Burst Rounds,Descarga de Cargador: Rondas de Ráfaga Adicionales de Minigun
ldstr.e949097c0b1568e201f9345c24561863,Magazine,Cargador
ldstr.68f9e763b7d2649cb5515cebfe25c230,Magazine capacity: ,Capacidad del cargador: 
ldstr.03ee61e228af6e3e9e24fbc4bfbdd5f3,Magazine full,Cargador lleno
ldstr.1b62e99f86d45e754e5e79d9fa9dfcde,Magma,Magma
ldstr.097b604428bd6554c63e741eb226070a,Magnesium Powder,Polvo de Magnesio
ldstr.699863abbbd977a083fb768c9fa599dc,"Magnificent work, my dear! I must say I am feeling... really exhausted after this session.","¡Magnífico trabajo, querida! Debo decir que me siento... realmente exhausto después de esta sesión."
ldstr.f36851ab9ad71d3d316593cc1149a281,Mail from a World Gone by,Correo de un Mundo Desaparecido
ldstr.e6dd08d45c52178ee348fa83209dfa0e,Main Menu Theme,Tema del Menú Principal
ldstr.89b5cd30af0476781864fdb8d88ef601,Maintaining tactical formation.,Manteniendo la formación táctica.
ldstr.f337d925edb71618fd3c46bb11d4441b,Maintaining tuberomammillary nucleus functionality.,Manteniendo la funcionalidad del núcleo tuberomamilar.
ldstr.12d39d37277f9d729fb29258f37ff1e8,Major Supplier,Proveedor Principal
attr.12d39d37277f9d729fb29258f37ff1e8,Major Supplier,Proveedor Principal
ldstr.12f418536646913ccbfa33a306eafc4c,"Man, I remember it all: This place used to be so comfy.","Hombre, lo recuerdo todo: Este lugar solía ser tan acogedor."
ldstr.dd94228ba6f97b84834381cb143d286b,Manage your character's inventory and gear.,Gestiona el inventario y el equipo de tu personaje.
ldstr.27316391bb5291af6f6afbad70a3be06,"Maniacs! As you can see, there have been some... changes. Carnifex is making a comeback from his retirement!","¡Maníacos! Como podéis ver, ha habido algunos... cambios. ¡Carnifex está volviendo de su retiro!"
ldstr.473e6ce84aec0d3146ce65ec460a282b,"Maniacs, I... I can't believe what my eyes are seeing...","Maníacos, no... no puedo creer lo que ven mis ojos..."
ldstr.fc910842752208cafac14b9f28422a97,Manlius!,¡Manlius!
ldstr.7671f2955ff8abb7aac3d0ed63c44a75,Mantra,Mantra
attr.7671f2955ff8abb7aac3d0ed63c44a75,Mantra,Mantra
ldstr.99e153c4eed8951a51a594757146ccfd,"Many Hathorians left their homes in search for easier life in other communities, while some, it is said, formed another camp in an unknown location.","Muchos hatorianos abandonaron sus hogares en busca de una vida más fácil en otras comunidades, mientras que algunos, se dice, formaron otro campamento en un lugar desconocido."
ldstr.46f3ea056caa3126b91f3f70beea068c,Map,Mapa
ldstr.af51fdf94adbb4b6fe4f1275b07df10d,Maps,Mapas
ldstr.4092f32de8b798b769dd4d8774a76b78,Marcella,Marcella
ldstr.352b8bc6f81107c9d5f5ff2348ef881c,March of the Protectors,Marcha de los Protectores
ldstr.5f0f4c24f6030815313197a879be0abc,March with impunity.,Marcha con impunidad.
ldstr.64f11d52551be1c9cb27d573c767a4d6,Marksman,Tirador
attr.64f11d52551be1c9cb27d573c767a4d6,Marksman,Tirador
ldstr.f5a3a8bcc4638921149ac2998f44f375,Marriage of a Subislander,Boda de un subisleño
ldstr.845beb84edd85df089841826333f6c8f,Marsh Trance,Trance del pantano
ldstr.490e36931d92f0161bcb59d313da8f12,Master Volume,Volumen maestro
ldstr.028ac09ba01c21e1b9924fbfd7b05ad9,Master configuration loaded successfully from: ,Configuración maestra cargada correctamente desde: 
ldstr.7e3eaa05835436edb45a13d7b89eacbe,Master configuration saved to: ,Configuración maestra guardada en: 
ldstr.d92a8333dd3ccb895cc65f7455b71206,Material,Material
ldstr.6914b2815dbb777dee730773e4817fe3,Matriuss Ludenlof wants you to retrieve his personal news tracking device. It is located in an office building in the northern section of the Core City residential area,Matriuss Ludenlof quiere que recuperes su dispositivo personal de seguimiento de noticias. Se encuentra en un edificio de oficinas en la zona residencial norte de Ciudad Núcleo.
ldstr.89c7624a08363199abb55610878bd4ea,Maura,Maura
ldstr.397da9fbffdbd3cee1f563c1dd91a984,Maurice,Maurice
ldstr.6a061313d22e51e0f25b7cd4dc065233,Max,Max
ldstr.5dc1ce2af1190e3ec7bf010b900dfceb,Max Range:,Alcance máximo:
ldstr.d1dd1dd40d4719cc6220d57dbb3d92e3,Maximum Weapon Range,Alcance máximo del arma
ldstr.067c1559485f6ceb7b948ec4521028d4,Maximum psi points decreased by {0},Puntos psi máximos disminuidos en {0}
ldstr.907c228453fba795fae2a9f5d5e61949,Maximum psi points increased by {0},Puntos psi máximos aumentados en {0}
ldstr.6e46b6a6aa2087c458b7ada0803b4a12,"Meanwhile, Todd found a new life on the Ferryman's old ferry. His new fatherly figure raised him as his own until drawing his final breath years later.","Mientras tanto, Todd encontró una nueva vida en el antiguo transbordador del Barquero. Su nueva figura paterna lo crió como a un hijo propio hasta que exhaló su último aliento años después."
ldstr.e4e14b97eff0cb33f17d7024660ab657,Meatway Ambush,Emboscada en Meatway
ldstr.558affe59255a9f78ad90c8c0671d15a,Mechanical Resistance,Resistencia mecánica
attr.b79f7473a1f0370d4604106dac82cb87,Mechanics,Mecánica
ldstr.b79f7473a1f0370d4604106dac82cb87,Mechanics,Mecánica
ldstr.c0d485fc614f1f900832c4cb1b60be0d,"Mediant Samuel asked you to go to Utility Station 7 that can be accessed through a breached wall in the lower levels of the Institute. Once there, you are to make sure that the area is secured and then return to the mediant.","El mediador Samuel te ha pedido que vayas a la Estación de Utilidades 7, a la que se puede acceder a través de una pared derribada en los niveles inferiores del Instituto. Una vez allí, debes asegurarte de que la zona esté segura y luego volver con el mediador."
ldstr.b1c9d6938763302d390e3990294ed024,Mediant Samuel wants you to find a Preservation combat unit that was dispatched to the West Wing around five days ago but never returned or contacted back. Find them or what is left of them and report to Mediant Samuel.,El mediador Samuel quiere que encuentres una unidad de combate de Preservación que fue enviada al Ala Oeste hace unos cinco días pero que nunca regresó ni se puso en contacto. Encuéntralos o lo que quede de ellos e informa al mediador Samuel.
ldstr.75ac15fb089befddd5c04fa4bba3b621,Mediant Samuel wants you to locate a rassophore named Nevil who has disappeared and cannot be found anywhere within the Institute of Tchort. He was last spotted near Eidein's Library.,El mediador Samuel quiere que localices a un rasóforo llamado Nevil que ha desaparecido y no se le puede encontrar en ningún lugar dentro del Instituto de Tchort. Fue visto por última vez cerca de la Biblioteca de Eidein.
ldstr.ec6859ac563dd9b147e90270f7bc5b80,Medical supplies on hand.,Suministros médicos a mano.
ldstr.4ff278b4704d3e44b01ff80f37386777,Medicine,Medicina
ldstr.b839cb9b9e77aac09d08ae6d28554520,Medicine consumption AP cost increased by {0}%,Coste de PA del consumo de medicina aumentado en un {0}%
ldstr.8af6fe412f8eb873fff90f4065ec44f2,Medicine consumption AP cost reduced by {0}%,Coste de PA del consumo de medicina reducido en un {0}%
attr.3ed75f7ff7027c6b702b53ed33913cb7,Meditation,Meditación
ldstr.3ed75f7ff7027c6b702b53ed33913cb7,Meditation,Meditación
ldstr.87f8a6ab85c9ced3702b4ea641ad4bb5,Medium,Medio
ldstr.8909edbb93e18c1efbb1a2e48b698c9b,Medium Shielding,Blindaje medio
ldstr.4b5a49d7227a94e902363f8061489297,Meet Abram in Core City.,Reúnete con Abram en Ciudad Núcleo.
ldstr.8a3b7e275fedc1554673944538a0b81b,Meet Gorsky in Core City. Look for him in the Hardcore City Bar.,Reúnete con Gorsky en Ciudad Núcleo. Búscalo en el Bar Ciudad Dura.
ldstr.70e02a8a37291005090d896a6ddc6ede,Meet Grover and Treasa in the back alley behind Grover's shack north of the tavern for a showdown.,"Reúnete con Grover y Treasa en el callejón detrás de la choza de Grover, al norte de la taberna, para un enfrentamiento."
ldstr.1ddf661d9519c77fb250e2d8ecf36edb,Meet Lenox Pierce in South Gate Station.,Reúnete con Lenox Pierce en la Estación Puerta Sur.
ldstr.57429a0cd4a3447273420f59b8591253,"Meet Ohad Xander at the Lower Underrail train station, in Core City.","Reúnete con Ohad Xander en la estación de tren del Bajo Underrail, en Ciudad Núcleo."
ldstr.66d42d7e3a48a7bff2bbd2b1f0303c83,"Meet the Gunslinger at the Core City station in Upper Underrail, by Zilla's food stall.","Reúnete con el Pistolero en la estación de Ciudad Núcleo en el Alto Underrail, junto al puesto de comida de Zilla."
ldstr.1cdca738edb46f4fdd50152d8676525a,"Meet your squad in the area south of GMS and then lead the assault at South Railroad Outpost. Once the base has been cleared of enemy troops, report back to Trenton.","Reúnete con tu escuadrón en la zona al sur de GMS y luego lidera el asalto al Puesto Avanzado de Ferrocarril Sur. Una vez que la base haya sido limpiada de tropas enemigas, informa a Trenton."
attr.fcbd772e48c4b07d7d3be13b37a82f5e,Melee,Cuerpo a cuerpo
ldstr.fcbd772e48c4b07d7d3be13b37a82f5e,Melee,Cuerpo a cuerpo
ldstr.691e291be951593e46d88e52b5e25acc,Melee Bonus:,Bonificación cuerpo a cuerpo:
ldstr.5ce6c9c472fa3e4190224989b8bbea67,Melee Damage Bonus,Bonificación de daño cuerpo a cuerpo
ldstr.0b2b686b7c1080741c5f73c7199c53c1,Melee Weapon,Arma cuerpo a cuerpo
ldstr.31997cc89ee9ac118dbd0cb1fe531a60,Mental Apparition,Aparición mental
ldstr.096dabc42e9f382272a5f280f4500e38,Mental Breakdown,Colapso mental
attr.c105fd8de10e050776123b2109c0a6de,Mental Subversion,Subversión mental
ldstr.c105fd8de10e050776123b2109c0a6de,Mental Subversion,Subversión mental
ldstr.b3a6fbc5101328b96727bb29c956aa90,Mentor,Mentor
ldstr.b61541208db7fa7dba42c85224405911,Menu,Menú
ldstr.b6690572d64f10f720b201eda56e5278,Mercantile,Mercantil
attr.b6690572d64f10f720b201eda56e5278,Mercantile,Mercantil
ldstr.c31a034a992485076246638bccd0c3d7,Mercenary,Mercenario
ldstr.896890bfb700eac98300d639ca970f2b,Merchant,Mercader
ldstr.ffe62f77b35e7bbab20a6f9959614411,Merchant '{0}' does not have a store set.,El mercader '{0}' no tiene una tienda establecida.
ldstr.947ed522f5e335d8c671d7fda241650a,Merchant Ferry - Pirate Raid,Ferry mercante - Incursión pirata
ldstr.2cb7efa250be237964767c7b198efcac,Merchant Ship X,Nave mercante X
ldstr.1a19577765454ea49424138129563e28,Merchant Ship Y,Nave mercante Y
const.b6755d218d5f4e1cef9cce9cc39aeda9,Meta,Meta
ldstr.b6755d218d5f4e1cef9cce9cc39aeda9,Meta,Meta
ldstr.eaa57a9b4248ce3968e718895e1c2f04,Metal,Metal
ldstr.6d9cb3482a538ebfa8f1a3dca50c85cc,Metal Armor,Armadura de metal
ldstr.629b9deea31a7850775a719b778700e4,Metal Helmet,Casco de metal
ldstr.8d5f2a133dcee96b026f092bcef9b4ea,Metal Scraps,Chatarra metálica
ldstr.2934a41eba0300d0164c55fb4e30c19a,Metal glove,Guante de metal
ldstr.02ce7d5c3abb103c9b58c952cf7964ed,Metal gloves,Guantes de metal
ldstr.41371b0293fdecc427525564246ecff8,Metal spike,Púa de metal
ldstr.6d3d4e25c6d9654f3c06b04fc77f987c,Metathermic psi beetle cave.,Cueva de escarabajos psi metatérmicos.
ldstr.5057f2cef4b1d75797636d6b7a95270d,Metathermics,Metatérmica
attr.5057f2cef4b1d75797636d6b7a95270d,Metathermics,Metatérmica
ldstr.93a55c02e42f8ebeb64cd9d0a37cae76,Method has to be static in order to run in new application domain!,¡El método tiene que ser estático para poder ejecutarse en un nuevo dominio de aplicación!
ldstr.d7e952e03045e6895fa1cc0e90c9432b,Micro Discharger,Microdescargador
ldstr.86530087b374948d0500104330abc22b,Micro-Shrapnel Bullets,Balas de micro-fragmentación
ldstr.184f63d607c734e11bf81691d06d5ed1,Midsummer,Pleno verano
ldstr.78d811e98514cd165dda532286610fd2,Min,Mín.
ldstr.d721fbb8eedd948e422f3710f72a3a69,Mind,Mente
ldstr.63d40de77df3e03fbf5bb261654e41bd,Mind Affecting Attacks,Ataques que afectan a la mente
ldstr.d6455e35c9c7f8cc0c841e7948b22921,Mind Control,Control mental
ldstr.df69ddbe7c363b19afb7b371d8b4bd48,Mind Dart,Dardo mental
ldstr.9b5d8255775e078c3ad4c93415d59361,Mind Darts,Dardos mentales
ldstr.52f6fa74f5646d69742adcbbc476096a,Mind Fog,Niebla mental
ldstr.01071a46afe179ccf5197bff8839b8d6,Mind your own business!,¡Ocúpate de tus propios asuntos!
ldstr.3febd46f9f1e0bd82e9c14251bd2e5d3,Mindshroom,Seta mental
ldstr.fedc0e3f18d0ff5df1579ad5ce33ba5d,Mine,Mina
ldstr.6a39a10e73458e576187ffd2abc71f4c,Mine Case,Caja de minas
ldstr.767e66c247f42781c0993dc4919c8690,Mine Rock,Roca minada
ldstr.a2d778547413e3d370045f123ec31459,Minibot,Minibot
ldstr.32c1a868e23083da90f46bfa31d41e17,Minigun,Minigun
ldstr.67897964d187faf785b47b66717dd83d,Minimal strength: ,Fuerza mínima: 
ldstr.83363766145e0d3827a8d0c65e14d86d,Minimal weapon skill: ,Habilidad de arma mínima: 
ldstr.efdd60c5f1997dc427101df42ff74cf2,Mining,Minería
ldstr.12d4cd9481a66f991ee5422a6fe552b1,Miss Thrasher,Señorita Thrasher
ldstr.5f158cc632e375eb4130f3698d6fd46f,Missing GZip header,Falta el encabezado GZip
ldstr.c9fcf69fc147a2f507bb2f058341384e,Mission accomplished.,Misión cumplida.
ldstr.e8601164c7c0b34883058a15402a7e72,Mister Bombastic,Señor Bombástico
ldstr.5acfa5dadd5970197b6635241a42dca2,Mister Freeze,Señor Frío
ldstr.197d1164165ff2473b4fcdc2e4929133,"Mmmm, nice one, nice one.","Mmmm, qué bueno, qué bueno."
ldstr.a93d9d40e17a8d4fe1ad2e946025976b,Mmmm... mmmmm...,Mmmm... mmmmm...
ldstr.b9106a0680a0cd8ba4eab475c6126b09,Mmmmm... Hhhmmmm... Rrrhhh...,Mmmmm... Hhhmmmm... Rrrhhh...
ldstr.a559b87068921eec05086ce5485e9784,Model,Modelo
