Variable,Original,Translation
ldstr.9e7742aad54f0b9adfb6dccd8bea1a9b,Pirates vs Merchants Ship-to-ship Battle X,
ldstr.c5f9d29c5b5b9e4bd3ef687dc0cdb310,Pirates vs Merchants Ship-to-ship Battle Y,
ldstr.b673df270b16ed1d3f603532fb3efc9c,Pirates vs Protectorate Jet-to-jet Battle X,
ldstr.426959fd69d4238264546e89c06be720,Pirates vs Protectorate Jet-to-jet Battle Y,
ldstr.627f958c11ffa97a223312c24f7fc41d,Pirates vs Protectorate Jet-to-ship Battle Y,
ldstr.aa4a3d7af17adc9329affab583d20cae,Pirates vs Protectorate Ship-to-ship Battle Y,
ldstr.524b64722661b303ed5754c492c0ef14,Pistol,
ldstr.444e58393400ae4288fd253fc530979d,Pistol Burst,
ldstr.6b2ce502dc360668f91690dd6d7f6afa,Pistol Enhancement,
ldstr.770da68280984dedee59aa991ede3398,Pit Bulls 1,
ldstr.27503a0b6686cc9b9a291c4dd42087fc,Pit Bulls 2,
ldstr.67210cc9a6897f453237d931d387ee40,Pit Bulls 3,
ldstr.945ec354a9710c53c2dea169b33431ff,Pitbull,
const.945ec354a9710c53c2dea169b33431ff,Pitbull,
ldstr.1dcef46dd28a59604c60d12eda36d3e6,Place Acid Blob Trap,
ldstr.c0f4eb895c35b5f82fa1256318b1df5e,Place Bear Trap,
ldstr.ad2e0bcc3fc160d42ec631019cf57403,Place Blinding Poison Bear Trap,
ldstr.31486d54dad6ddb1d3ba5a6fffd3ec19,Place Corrosive Acid Blob Trap,
ldstr.0e81ec4c0747c57cbd3fd988bdbb8037,Place Cryoliquid Blob Trap,
ldstr.1a779c7adc8eecb868097c85469a2742,Place EMP Mine,
ldstr.7127de779e4cfc5b084752552dbcbeda,Place Frag Mine,
ldstr.bbaf58ab13b5003ffda6894057cbd619,Place HE Mine,
ldstr.0d1319c2f7d7f5fcf376f315d6fab3c7,Place Heartbreak Poison Bear Trap,
ldstr.5b975f8dee675ce889086c158e6b8599,Place Hopper Trap,
ldstr.17fe65de2374c0fbeeca3db5abdb5eac,Place Incendiary Blob Trap,
ldstr.f00bb51f99d9e7e41eef44fd4515f3c3,Place Leper Poison Bear Trap,
ldstr.6ca60a2ac62aaf626e8a6ab6a5a8097e,Place Plasma Mine,
ldstr.e22a99bf94519e0716d4ea2bf1094b39,Place Poisoned Bear Trap,
ldstr.c8c02b78b7ca73df119c30e4ec91e546,Place Rusting Acid Blob Trap,
ldstr.068523e54e520f844a24e6bbd20a48ba,Place TNT charge,
ldstr.55d0089cbb09bd8272304ec093f4d476,Place of origin: ,
ldstr.e4c83eb4bf83a09e3ea7a5400187c970,Plant or fungus,
ldstr.bd7a3a605f0d57a2a83300d34436772e,Planting,
ldstr.b20a4217acaf4316739c6a5f6679ef60,Plasma,
ldstr.a0a8a6f28b03eb93f12e8b4328411f1e,Plasma Beam,
ldstr.d54280484476404b0fe9ecb1b2b3226c,Plasma Cannon,
ldstr.8d1c352fb2b5f23682c08f51e5772216,Plasma Grenade,
ldstr.b91aa7b3e1585dd6a38cb24ee87e2456,Plasma Mine,
ldstr.8af9d46ee16e6ef13c308e10ca6d49f4,Plasma Mine Case,
ldstr.68bb0d7768ec68a7161725bd0df75b1b,Plasma pistol,
ldstr.fd5a810f00c56f4e09f1067738e9c4b8,Plasma pistols,
ldstr.94d807a406b04ab9cb44db94b4e2caed,Play time: ,
ldstr.636da1d35e805b00eae0fcd8333f9234,Player,
ldstr.e346cecf3b84bbdf18e8aa7cda9f7723,Player [prop]{0}[/prop] base ability set to [val]{1}[/val],
ldstr.acd8b7afdce49a0d2824446262eccbea,Player [prop]{0}[/prop] skill set to [val]{1}[/val],
ldstr.f021c2e8580594e02cf8043f32ce6f5c,Player character or entity unavailable.,
ldstr.7725b5eb50e6e2e92f7798f0201736de,Player cooldowns:,
ldstr.93744fd15e05653e737d5b9f4a91f6fe,Player gains [prop]{0}[/prop] experience points,
ldstr.742d0d407b0e98c8e904b6ce2a5ca67c,Player gains [prop]{0}[/prop] psionic ability,
ldstr.62ff7460c1c2938018075264d1fe8574,Player gains [prop]{0}[/prop] special ability,
ldstr.9042d7d33b05cdb8091ec150b8005c6b,Player gains [prop]{0}[/prop] special attack,
ldstr.514641e9685e869867236c6165c14e9c,Player gains [prop]{0}[/prop] status effect for {1},
ldstr.8304ceae4d5e55264239cd7b663efba0,Player health set to {0},
ldstr.87a9547c6db2ca54fd5807b8efe9bac0,Player is given [val]{0}[/val],
ldstr.47d96e4d1f5ae9af981fd850c1954d4a,Player is mutant,
ldstr.ffc95907eadcc10306ae6ac51af3e41d,Player is not wearing Gray Army uniform.,
ldstr.9697b070e7ab6c120a73db732a37f96e,Player is wearing CAU armor,
ldstr.63b87040045e9dc8c34c0272b22140e9,Player is wearing Tchortist armor,
ldstr.ed5d6037b77ccf7c02490f9906b610c8,Player loses [prop]{0}[/prop] psionic ability,
ldstr.dece93e3c10cb59ac720baebac57c8c5,Player loses [prop]{0}[/prop] special ability,
ldstr.95d394c05511221275a1e8584aaaff70,Player loses [prop]{0}[/prop] special attack,
ldstr.0c2b3c0bd3360be7d85c7dc9ee346a4b,Player model set to [val]{0}[/val],
ldstr.7e2922e707ee666ee500a574e284b630,Player's House,
ldstr.088f62467b257d2d62b776b17b23ca33,Please leave the bioscanning chamber.,
ldstr.0dddbfbe6a4b9003387b52b97e2d664b,Please stand by for bioscanning...,
ldstr.ea6e3d29ef8c6c75051d0f98f86af838,Please welcome the current Invictus... Dread Lord!,
ldstr.36be98b843e778a6e7350354b6937cfe,Plot,
ldstr.f8882d95500607c8653f75bb0232c253,Pneumatic ,
ldstr.233b0e25a850612b41a6dd372e039c2b,Pneumatic hammer visual hit effect.,
attr.189b1629771a22a36e6391563fbed598,Point Shot,
ldstr.189b1629771a22a36e6391563fbed598,Point Shot,
ldstr.3a9d1818d0d7f5646e63465baf7d366f,Poison,
ldstr.70f68b510510bbe01c3c349538b01fc8,Poison (Black Dragon),
ldstr.c0e6d26b83b93c666cc6cc0382d7fc35,Poison (Blinding),
ldstr.586cfa97868af664ab056e1420ca487f,Poison (Cave Ear),
ldstr.50d46b1953425a9b7b46ca1f7d89adde,Poison (Crawler),
ldstr.712d14614bffdfd521c2811485b32d76,Poison (Heartbreak),
ldstr.e6ec479679681e45ce12927895609de1,Poison (Leper),
ldstr.250890042ed9e7a67d4683142aa1a0d3,Poison (Spirit),
ldstr.32c2e38f21b5706b62473bcae859e6b9,Poison ({0}),
ldstr.3fa5dfda668e43c64a3a46f2a325ffac,Poison damage taken increased by {0}%,
ldstr.80d3c675b4b746555ed7b4efdfd3ddd9,Poison damage taken reduced by {0}%,
ldstr.11484490486c95fb63876ca01805c3dd,Polarized,
ldstr.7f26cfa00a792574c3ff0514a756bac3,Polarizing ,
ldstr.68349da2dc53707344588e8bb0f652f7,Polychromatic Waterscapes,
ldstr.375b878dca922c4fd0e16bdbeecdec36,Port Ceto,
ldstr.598ed8bd12788dc2bf73e5bcbb7e9b46,Portrait Lighting,
ldstr.e1b44907cf5981e8873d4bf517628d0c,Portraits,
ldstr.2db710115a6a563f754d62f9fe8a4b58,Position held.,
ldstr.3b2d9f1f790a2e8727d0b9f2b4dbfd2d,Positive Void Affliction,
ldstr.febe862bfdffb6fb3a5d38ffb0e09b54,Powell,
ldstr.dd4fe0cc913f704600b97d1f5dd285de,Power,
ldstr.8882a43011822d064d09588c3c36f409,Power Management,
attr.8882a43011822d064d09588c3c36f409,Power Management,
ldstr.fe7f11ca9d1acd398b84ad32c6393bb5,Power Switch,
ldstr.832540eaaa26cf6ed03becdb233c73c9,Power module,
ldstr.ae03632b960de58a43c3020f470b0580,Power off!,
attr.1e1bd7ed2ddf5aece4e4d46d95903e0d,Practical Physicist,
ldstr.1e1bd7ed2ddf5aece4e4d46d95903e0d,Practical Physicist,
ldstr.2df2cf86771de5acfb645af21abebddf,Practiced Parabola,
attr.2df2cf86771de5acfb645af21abebddf,Practiced Parabola,
ldstr.24a0c2c5c6ef1db9c3a56da3993e93b5,Praetorian,
ldstr.56bd61d565ca563b9f7d47e5e542cea3,Praetorian Security,
ldstr.9e0175d9e98fdb422421d28b6a7261f6,Precision ,
ldstr.d384a71add11371c3b3e41e8216062bd,Precision penalty of Point Shot is halved,
attr.b634fce89671bcbb2bb0cd3f284f3d66,Precognition,
ldstr.b634fce89671bcbb2bb0cd3f284f3d66,Precognition,
ldstr.795eccf1d41314e20b5a1ad8eee5cf74,Prednisone Solution,
ldstr.716de874a0d74f25c0aa8c444c3a7539,Prefix,
ldstr.882b3d52b5566c66fe964d5f6435c102,Preloading entities: ,
ldstr.375a768cffdcfda51c162f8eb60c99d1,Preloading icons,
ldstr.655494c322983d6ba1953d270ef6e167,Premeditation,
attr.655494c322983d6ba1953d270ef6e167,Premeditation,
ldstr.6de174e1dbc89d8caade3b4ff294e564,Premeditation: Cooldown,
ldstr.d6d69df35e348225de0ecc725c841ae4,Premeditation: Psi Cost,
ldstr.c7bc3fddddb62d5b656adc30cea77a55,Presentation,
ldstr.902fb77fbf3d004dd6c6aa53faaf4bdb,Prevent Combat Interaction,
ldstr.bc9790d5289410d8f4ec833445d074e7,Preventing GABA inhibition.,
ldstr.8983f3fb82b14d7cd942ef96e9de1743,Primary Electromagnetic Discharger,
ldstr.985a4b8a515f4df979abad4e17fcce40,Primary Explosive,
ldstr.ed3d4fe0614255c1cb6b3c203d84d5c8,Primary Micro Discharger,
ldstr.5e6b88be48ae46ac785de6766519d64d,Primary Plasma Micro-discharger,
ldstr.b05e3dd686be2e1e6042c228188298e5,Primary Weapon,
ldstr.c68ece07ba52ca70c278b5d144fd231b,Primary modulator,
ldstr.1da7c99d61d06969a1fb456c81a10aeb,"Principal Investigator Georgis needs a volunteer who will test alcoholic drinks he has been making. It requires dedication, patience, a good sense of taste and smell - and a strong stomach.",
ldstr.5202286428437f04f1e20b1b3eb3fdd5,Principal Investigator Georgis needs you to help him field test an experimental chemical pistol - XAL-001. Use the pistol in combat until you are sure there are no problems with its design and then return to Georgis.,
ldstr.51117813b0367b0488bdd5aa1bc16e6c,"Principal Investigator Georgis wants you to go to Hecate Research Outpost and see if you can find and retrieve research data on protein design. The facility is located in Lower Underrail, not too far to the east of Core City.",
ldstr.c65029ba9d553b298cc72ab8edba9eca,Principal Investigator Rista needs you to go to Institute of Tchort courtyard and find out if any of them had a history of surviving dangerous illnesses or diseases that would be deadly to most.,
ldstr.012e45787b1321ed7b96e785b61303e2,"Principal Investigator Rista wants you to go to Forsaken Island and try to find the so-called Behemoth, a large and potentially dangerous creature that is rumored to inhabit the island. If you are able to find it, try to bring some sample of its tissue or similar.",
ldstr.197e0b39713967690eb024386ab92b2b,"Principal Investigator Schteff wants you to deploy a T-ray emitter somewhere on Harpocrates Station just below the Institute building. He also gave you a comm device which you can use to speak to him. Find a location where the emitter signal is the strongest, deploy it then return back to the Institute.",
ldstr.62a4ecf0d069b2019117e004a664e245,"Principal Investigator Schteff wants you to deploy one more T-ray emitter, but this time at Core City Upper Underrail station. Find a secluded place where no one could find it and deploy it there.",
ldstr.5a9a2a6bc351f776bd7a9a59bb2e621b,Prismatic Soot,
ldstr.2ceeb551931b9b125a9b8facd7f4fe7f,Process Plant or Fungus,
ldstr.deb10517653c255364175796ace3553f,Product,
ldstr.49609717356c6c5b5b44e71ee21dab7f,Professor Oldfield has been kidnapped. Find him and return him to the camp if he is still alive.,
ldstr.082863d95e23f2baa62ab4bd744c391f,Professor Oldfield wants to speak to you about something urgent. Meet him in the camp.,
ldstr.a18da20138135a19f5a5dc59009f472c,"Professor Oldfield wants you to go to Abyssal Station Zero, located in the Black Sea's southeastern bay. Once there - find the Acorn.",
ldstr.75d1119ca0b0db8015dd13bcc0ef2253,Professor Oldfield wants you to speak to a man called Jeremy Seeger about some NFT data he had managed to recover. His tent is just to the east from the medical tent. Report to the professor once you're done.,
ldstr.d8bebfafe7cd69848ba55c25c6045208,Prognosticator Lunatics,
ldstr.d2a89ee9cabb804b5d0918019521100d,Program initialization workflow was of type '{0}' which does not derive from '{1}'.,
ldstr.64270468fd3da9a77b2292c41b017033,"Progress would've been met with heavy resistance, so none was made. You simply left the way you came, and left whatever soldiery was stationed there back to their duties.",
ldstr.38ee2e7211a2d66e0c4098e70ba23018,Projectile {0},
ldstr.6d8032123d6bd8bbd687a7a51312d620,Projectile {0} from {1},
ldstr.6db29675f8457fde6f8f01dc9be5a1cb,Propane Tank,
attr.5ad234cb2cde4266195252a23ca7d84e,Property,
ldstr.2ecbda9ee7470f6cb997d0112b8ed8b1,Property '{0}'not found in context or its value was null.,
ldstr.26cc23fef32ebb3b4250bafd0bd5e7f5,Protect the elevator!,
ldstr.17445d39ec30f0b5e08a9897f1402bb9,Protector online.,
const.13b6f4c21bc35dac30105e152b1cd683,Protectorate,
ldstr.13b6f4c21bc35dac30105e152b1cd683,Protectorate,
ldstr.4022caa38ed816727130fb6d129595ce,Protectorate - Epione,
ldstr.bc865697380d8f0a3ad3cb69625c60e9,Protectorate - Epione Cameras,
ldstr.7794571e70d5f22628a72fd7f77a2d14,Protectorate - Jet Patrols,
ldstr.c675faccaffb9b8e44bbefc05079db2f,Protectorate - Outposts_Cvw,
ldstr.2e3c98c513e6429d7541502bf4fe592a,Protectorate - Pirate Raid Ship,
ldstr.2f0435e0204c10a8bd170bfcf80e3b6d,Protectorate - Renegade,
ldstr.3e78bc8264abf3ec40318b00b645870b,Protectorate Dogs,
ldstr.aee9839e466aa6af1a3a726308659f3b,Protectorate Dreadnought Attack 1,
ldstr.3c25411f2bdba6bb6df204acaa738d6b,Protectorate Envoy,
ldstr.c6660c820991a2186bb7a87643d522ba,Protectorate Envoy Escort,
ldstr.e68d63454ca6c2abf9f148aeb9fb31bd,Protectorate Firearm Omnilube,
ldstr.ea093d2804f919a2e98c565c3a4f54ee,Protectorate Patrol,
ldstr.5c79519dbf99b42b12f4ef0324740e3d,Protectorate Patrol 1 X,
ldstr.0ed99efad75fb6a507b68fcbdf54c3e0,Protectorate Patrol 1 Y,
ldstr.f3cec68e53ddd720306cfa330fb80630,Protectorate Patrol 2 X,
ldstr.eb524cc50e826ac56cf517dd1a853435,Protectorate Patrol 2 Y,
ldstr.cead9e3def6453987d5a018d4abdda8f,Protectorate Patrol 3 X,
ldstr.d64870ef01502b315fd41d3910ddc932,Protectorate Patrol 3 Y,
ldstr.d99daf90b6788f6c7f33a8aa32d73dc1,Protectorate Patrol vs Everyone 1 X,
ldstr.188b22493bdd54f1931422bf20e7b6d0,Protectorate Patrol vs Everyone 1 Y,
ldstr.90c09f2190c239a0f3efb87f81e48225,Protectorate Patrol vs Everyone 2 X,
ldstr.a125c7fe7a780f559644775a147e8621,Protectorate Patrol vs Everyone 2 Y,
ldstr.7dbb7bac75207b5d0d3bd454a880b5c5,Protectorate Ship Y,
ldstr.b44eedd0d5270d1e7a30d8aac77dcdea,"Protectorate, however, was forced to evacuate the premises after the Drones took control of the station above.",
ldstr.6c3a8d045319bd3d9b90611da2bac229,Prototypes,
ldstr.88133863f7ad94b720cb354511ae64b8,Proudly rise to submission.,
ldstr.75433d1265d7eb8914b7f3ef3263266e,"Prove to Geezer Ford that you're a capable fisherman. He wants you to bring him one of each of the following: pentapus, slackjaw, minihead, black dragon, phantom jelly, ghostface, anglerfish, demon squid, shrimp and walking fish.",
const.4ef2d67b5d762909c8094da7d70eb44a,Pseudo-spatial Projection,
ldstr.4ef2d67b5d762909c8094da7d70eb44a,Pseudo-spatial Projection,
ldstr.ce1cb2d98c19288ad0fc47cbc07a7a6c,Psi,
ldstr.a2582ff72f54f70b10b78abc1260194b,Psi Abilities,
ldstr.bc548b2d02feebfd90903f323bf28ec8,Psi Ability,
ldstr.3dda43db37a3c9a1de653a067224133c,Psi Beetles,
ldstr.3f65a70b8db83742fc3cd8de7ac82a02,Psi Boost,
ldstr.b93d4949955a0c48c3eb723b3e05407a,Psi Booster,
ldstr.8ef12c1b14cb9800034f231206ae0d5b,Psi Booster had no effect on {0},
ldstr.ff444d982bbb46ec520f03c4f0a649e4,Psi Crit. Chance Modifier,
attr.fd1bbc082c85d2bccfd65fe4c587e27d,Psi Empathy,
ldstr.fd1bbc082c85d2bccfd65fe4c587e27d,Psi Empathy,
ldstr.c677763fd82901679c921f6011ac123c,Psi Inhalant,
ldstr.a2083f4a20d4da634ce2563620cc5e41,Psi Proxy,
ldstr.d287082f41374dbb6641ba1af0450382,Psi Regeneration,
ldstr.9bb890beffb2fc61ffcbd5889ba9f93f,Psi Reinvigorator,
ldstr.9e4dbc1d02632ca703711cd94f931eb9,Psi Reinvigorator pill had no effect on {0},
ldstr.8b8e3992f7cce61ba1a713e51dce5383,Psi Reserves,
ldstr.58602d52c19bf039645276dd3f9397df,Psi Reserves:,
ldstr.bb2a3e23fdd8372edc96ce49200156ec,Psi ability,
ldstr.98c56c3a1f0e2309f77b4f69a01291e8,Psi crit. chance:,
ldstr.69d3be88de3b74aa98f2cbfba2a64de5,Psi regeneration decreased by {0},
ldstr.f56305f58c76fc886ef94951f3693b22,Psi regeneration increased by {0},
const.89d9d7e885b7bfe41ebf1549c593bf19,Psi-cognitive Interruption,
ldstr.89d9d7e885b7bfe41ebf1549c593bf19,Psi-cognitive Interruption,
ldstr.0937141ca45967b3fabaa01f4b794728,Psi-somatic Agent,
ldstr.9a15d4dd3844d022fa81bb5bde3bc2a5,Psionic,
ldstr.f35656463dc1c1c43421cef4c76b0538,Psionic Acceleration,
ldstr.0e045ff313142318491c681ed382e5a0,Psionic Accelerator,
ldstr.564c7ef89647a5d4661f810f73f640db,Psionic Apparition,
ldstr.0c3fa0bd18e57042c6392fddd4c1f8b4,Psionic Circuit,
ldstr.5b40c9478f9fd095d1b3770c8b8551af,Psionic Enhancement,
ldstr.71f9b9a83aa40f8fa7ed2bc70c9c5ace,Psionic Headband,
ldstr.01c8352b3af28759686c89b17603bdf6,Psionic Headband Frame,
ldstr.6d3d0d92379bebcb3685aa82a35176be,Psionic Inhalant,
attr.030e7f290e064e4d8fa208c7217bffeb,Psionic Mania,
ldstr.030e7f290e064e4d8fa208c7217bffeb,Psionic Mania,
ldstr.6ff3bc1ba8fe830472e49040fdfab307,Psionic Mania: Cooldown,
ldstr.11c9aade6f26853f4721b11fd1d5fc6d,Psionic Mania: Health Cost,
ldstr.a883ef0736bcc717467a1ee4b4f16385,Psionic Modulator,
ldstr.67c50364c0aac49f200a9c96568e3bf4,Psionic Projection,
ldstr.ce46a5278687b984c1bd35806ef5fdba,Psionic Synergy,
ldstr.8b5741d10999c964a8a35f2c56551700,Psionic Trance,
ldstr.f90270133ff56c476687a5ddd15004f3,Psionic Transceiver,
ldstr.4486ced82d4806f289ba515885e0f0c4,Psionic Withdrawal,
ldstr.27494a99e10ec91a0dd725738bd6c7d7,Psionic accelerator had no effect on {0},
ldstr.63c1611f129c36dfb51b30f867eb522f,Psionic skills,
ldstr.de8b2a2eecbbb2cf028be819d697ce4b,Psycho,
ldstr.ca2c637b60c08d893601f62043cdbe5d,"Psycho, one of the dangerous NPS specimens has escaped its enclosure at the Institute of Tchort. You are given a portable neural pacifier to use on the creature, but you can only do so after you weaken and incapacitate it. If Psycho is accidentally killed, the consequences will be dire.",
attr.fb44b42bbc831f6427088c46d0dfc0c4,Psycho-neural Flexibility,
ldstr.fb44b42bbc831f6427088c46d0dfc0c4,Psycho-neural Flexibility,
attr.e4848943060f2c829c28428c7574b3ad,Psycho-neural Optimization,
ldstr.e4848943060f2c829c28428c7574b3ad,Psycho-neural Optimization,
ldstr.300055672d0c2fc541bc7c29bf966e07,Psycho-neural Reconstructive Agent,
ldstr.572352ce45a25a3b8f39a9534204f1b2,Psycho-temporal Acceleration,
attr.572352ce45a25a3b8f39a9534204f1b2,Psycho-temporal Acceleration,
const.51f45a2abe10459533eb3ed0fb16cdf6,Psycho-temporal Contraction,
ldstr.51f45a2abe10459533eb3ed0fb16cdf6,Psycho-temporal Contraction,
const.688a2da67b8b1b0fd8d7022d2789c2f4,Psycho-temporal Dilation,
ldstr.688a2da67b8b1b0fd8d7022d2789c2f4,Psycho-temporal Dilation,
ldstr.2e820cb1ce56e454556ecfe5effe799e,Psychodelic Spore,
ldstr.59b98f1877e08edb73f3c00553c517b0,Psychokinesis,
attr.59b98f1877e08edb73f3c00553c517b0,Psychokinesis,
ldstr.b9f7c42ca5dbaf1b08f88a725a9a084c,Psychokinetic Chain,
ldstr.53cd65b69d56b117edb4f7bf49e72b6d,Psychokinetic Chain Link,
attr.3180e3991950b2fe9e02b274f655bfce,Psychokinetic Elasticity,
ldstr.3180e3991950b2fe9e02b274f655bfce,Psychokinetic Elasticity,
ldstr.5c3fc0b05c25a023817cd7fcd5abb6a4,Psychosis,
attr.5c3fc0b05c25a023817cd7fcd5abb6a4,Psychosis,
ldstr.775b3ec8c54efed4c330b4e4df62c0e3,Psychosis: Critical Chance,
ldstr.1750645167a479ad55025d87d6c37131,Psychosis: Psi Cost,
ldstr.778898415d92f19f2aadedca7dfec814,Psychosomatic Predation,
ldstr.b4b3464432bf23c32fc9f9f22e40678c,Psychosomatic Predator,
ldstr.83ba6faf7d3baa07683bc4a6377b263d,Psychosomatic Prey,
attr.2a4961ccfe5b9e6586bd441df07679ee,Psychostatic Electricity,
ldstr.2a4961ccfe5b9e6586bd441df07679ee,Psychostatic Electricity,
ldstr.0881c42e7c195586495669c32253137f,Psychostatic Electricity: Critical Chance,
ldstr.81f54c47681d2d006d62c5d37607f86e,Psychostatic Electricity: Duration,
ldstr.df60499418e9ed6398852eed1853dedd,Psychotemporal Acceleration,
ldstr.8295741dc55bacff1bece875adf321cf,Pull lever,
ldstr.743a65c7f7d93856c519468f533f1349,Pulsating,
